occup,T_amb,T_tank,T_space,Ir_gain,Cond_losses,Vent_losses,heat_hp,heat_rate_sp,Tret_sp,heat_rate_wat,Tret_wat,water_forheat,COP_water,COP_space,hp_oper,space_ON,water_ON,P_con,time
1.0,4.085714285714286,0.0,21.969768107809323,0.0,1.6194904938598162,1.2528437276681548,4.315671428571428,1.4433372070434576,18.708192220853856,0.0,0.0,0.0,0.0,2.1615051671315606,0.5714285714285714,0.42857142857142855,0.0,1.1382921343587744,2023-01-23T04:38:00.0
1.0,4.085714285714286,0.0,21.974622774932133,0.0,1.6199301082411222,1.2531838149501113,4.315671428571428,1.4425575053801956,18.708192220853856,0.0,0.0,0.0,0.0,2.1615051671315606,0.5714285714285714,0.42857142857142855,0.0,1.1382921343587744,2023-01-23T04:39:00.0
1.0,4.085714285714286,0.0,21.97947481952708,0.0,1.6203694851394181,1.2535237185143493,4.315671428571428,1.4417782249176614,18.708192220853856,0.0,0.0,0.0,0.0,2.1615051671315606,0.5714285714285714,0.42857142857142855,0.0,1.1382921343587744,2023-01-23T04:40:00.0
1.0,4.1,0.0,21.984324243010892,0.0,1.6195149818258512,1.252862671647614,4.3178785714285715,1.4455009179551068,18.707531557881772,0.0,0.0,0.0,0.0,2.162802770731056,0.5714285714285714,0.42857142857142855,0.0,1.138213585006795,2023-01-23T04:41:00.0
1.0,4.1,0.0,21.989186187778984,0.0,1.619955255234326,1.2532032687553818,4.3178785714285715,1.4447200474388633,18.707531557881772,0.0,0.0,0.0,0.0,2.162802770731056,0.5714285714285714,0.42857142857142855,0.0,1.138213585006795,2023-01-23T04:42:00.0
1.0,4.1,0.0,21.994045506087787,0.0,1.6203952908037798,1.2535436818700199,4.3178785714285715,1.4439395987547725,18.707531557881772,0.0,0.0,0.0,0.0,2.162802770731056,0.5714285714285714,0.42857142857142855,0.0,1.138213585006795,2023-01-23T04:43:00.0
1.0,4.1,0.0,21.998902199356127,0.0,1.620835088662694,1.2538839110909208,4.3178785714285715,1.4431595716749561,18.707531557881772,0.0,0.0,0.0,0.0,2.162802770731056,0.5714285714285714,0.42857142857142855,0.0,1.138213585006795,2023-01-23T04:44:00.0
1.0,4.1,0.0,22.00375626900207,0.0,1.6212746489394827,1.2542239565174267,4.3178785714285715,1.4423799659716623,18.707531557881772,0.0,0.0,0.0,0.0,2.162802770731056,0.5714285714285714,0.42857142857142855,0.0,1.138213585006795,2023-01-23T04:45:00.0
1.0,4.1,0.0,22.008607716442924,0.0,1.6217139717624889,1.2545638182488241,4.3178785714285715,1.4416007814172584,18.707531557881772,0.0,0.0,0.0,0.0,2.162802770731056,0.5714285714285714,0.42857142857142855,0.0,1.138213585006795,2023-01-23T04:46:00.0
1.0,4.085714285714286,0.0,22.013456543095213,0.0,1.6234467001171302,1.2559042631968467,4.3178785714285715,1.4385276081145943,18.707531557881772,0.0,0.0,0.0,0.0,2.162802770731056,0.5714285714285714,0.42857142857142855,0.0,1.138213585006795,2023-01-23T04:47:00.0
1.0,4.085714285714286,0.0,22.018295033123938,0.0,1.6238848495816813,1.2562432172138818,4.3178785714285715,1.4377505046330084,18.707531557881772,0.0,0.0,0.0,0.0,2.162802770731056,0.5714285714285714,0.42857142857142855,0.0,1.138213585006795,2023-01-23T04:48:00.0
1.0,4.085714285714286,0.0,22.023130909363793,0.0,1.624322762354581,1.2565819881253961,4.3178785714285715,1.436973820948594,18.707531557881772,0.0,0.0,0.0,0.0,2.162802770731056,0.5714285714285714,0.42857142857142855,0.0,1.138213585006795,2023-01-23T04:49:00.0
