occup,T_amb,T_tank,T_space,Ir_gain,Cond_losses,Vent_losses,heat_hp,heat_rate_sp,Tret_sp,heat_rate_wat,Tret_wat,water_forheat,COP_water,COP_space,hp_oper,space_ON,water_ON,P_con,time
1.0,19.9,31.532042910896628,21.686577964744146,1.69840658592688,0.16178356759740606,0.12515635545418147,10.978357142857144,1.411466662875292,0.0,10.965345973649592,46.713853824575814,1.0,4.164337092688348,0.0,1.0,1.0,1.0,2.64474745683346,2023-01-23T06:16:00.0
1.0,19.91428571428571,32.269990283594105,21.691325435238053,1.4399481692050162,0.160919831930839,0.1244881664056353,10.979785714285715,1.1545401708685419,0.0,10.965805592566253,46.71342621100165,1.0,4.165798433654149,0.0,1.0,1.0,1.0,2.644156181790041,2023-01-23T06:17:00.0
1.0,19.928571428571427,33.00796858778911,21.695208733044087,1.4969925880663097,0.15997784110652127,0.12375943888284834,10.981214285714287,1.21325530807694,0.0,10.96626402856752,46.71299859742748,1.0,4.167403691356311,0.0,1.0,1.0,1.0,2.6435883988191344,2023-01-23T06:18:00.0
1.0,19.95714285714286,33.745977743873645,21.69928951931284,1.5682299597482856,0.157760090992803,0.12204377934051593,10.986457142857143,1.2884260894149668,0.0,10.97053697049986,46.7114292556103,1.0,4.170323336894227,0.0,1.0,1.0,1.0,2.642992129175216,2023-01-23T06:19:00.0
1.0,19.95714285714286,34.48427446099641,21.703623142631027,1.5442073051863503,0.15815252225238133,0.12234736558814606,10.986457142857143,1.2637074173458231,0.0,10.969567009400222,46.7114292556103,1.0,4.170323336894227,0.0,1.0,1.0,1.0,2.642992129175216,2023-01-23T06:20:00.0
1.0,19.95714285714286,35.2225059015427,21.707873624654145,1.728061013780549,0.15853742465198478,0.12264512748235658,10.986457142857143,1.4468784616462078,0.0,10.96859702469166,46.7114292556103,1.0,4.170323336894227,0.0,1.0,1.0,1.0,2.642992129175216,2023-01-23T06:21:00.0
1.0,19.95714285714286,35.96067206392366,21.712740202792762,1.7123777222604277,0.15897811763532727,0.1229860491747662,10.986457142857143,1.4304135554503346,0.0,10.967627940446011,46.7114292556103,1.0,4.170323336894227,0.0,1.0,1.0,1.0,2.642992129175216,2023-01-23T06:22:00.0
1.0,19.95714285714286,36.69877300873878,21.717551401191706,1.799034255998098,0.15941379570634348,0.12332309131278721,10.986457142857143,1.5162973689789676,0.0,10.966658869201437,46.7114292556103,1.0,4.170323336894227,0.0,1.0,1.0,1.0,2.642992129175216,2023-01-23T06:23:00.0
1.0,19.97142857142857,37.43680873686301,21.722651469941862,1.8826849808575388,0.158581989574871,0.12267960306855095,10.987885714285714,1.6014233882141167,0.0,10.967118837325387,46.71100164203613,1.0,4.171788294525371,0.0,1.0,1.0,1.0,2.642401462687679,2023-01-23T06:24:00.0
1.0,19.97142857142857,38.17487541998578,21.728037860200853,1.86211895279819,0.15906975414477378,0.12305693951127683,10.987885714285714,1.5799922591421394,0.0,10.966150571497655,46.71100164203613,1.0,4.171788294525371,0.0,1.0,1.0,1.0,2.642401462687679,2023-01-23T06:25:00.0
1.0,20.0,38.91287694062071,21.73335216682117,1.8221795850782752,0.15696370546649116,0.1214276926050714,10.990742857142857,1.5437881870067127,0.0,10.968039439380494,46.710146414887795,1.0,4.17499881973779,0.0,1.0,1.0,1.0,2.6412658971168836,2023-01-23T06:26:00.0
1.0,20.02857142857143,39.65100557854815,21.73854470098399,1.6687479302695774,0.1548466296833193,0.11978991509047576,10.995985714285714,1.3941113854957827,0.0,10.972313692631454,46.70857707307061,1.0,4.177812037490676,0.0,1.0,1.0,1.0,2.6406486833840748,2023-01-23T06:27:00.0
1.0,20.02857142857143,40.389421865763104,21.743233796973247,1.5294125596111265,0.15527125077062667,0.12011840350574318,10.995985714285714,1.254022905334757,0.0,10.971344043286354,46.70857707307061,1.0,4.177812037490676,0.0,1.0,1.0,1.0,2.6406486833840748,2023-01-23T06:28:00.0
1.0,20.02857142857143,41.12777289738209,21.747451705123932,1.5007715380213351,0.1556532034432119,0.12041388348041969,10.995985714285714,1.2247044510977037,0.0,10.97037385748583,46.70857707307061,1.0,4.177812037490676,0.0,1.0,1.0,1.0,2.6406486833840748,2023-01-23T06:29:00.0
1.0,20.057142857142853,41.86605863730262,21.751571000604493,1.4474359940835393,0.1534389405311683,0.11870092164996747,10.998842857142858,1.1752961319024033,0.0,10.972260770507475,46.70772184592227,1.0,4.180823630510993,0.0,1.0,1.0,1.0,2.6394808675453594,2023-01-23T06:30:00.0
1.0,20.057142857142853,42.60447136295715,21.755524111120362,1.372018183886679,0.15379691445393276,0.11897785157669727,10.998842857142858,1.099243417856049,0.0,10.971290153235367,46.70772184592227,1.0,4.180823630510993,0.0,1.0,1.0,1.0,2.6394808675453594,2023-01-23T06:31:00.0
1.0,20.071428571428573,43.34281876787601,21.759221418204653,1.1416375934879626,0.1528380812398082,0.1182360947199881,11.000271428571429,0.8705634175281664,0.0,10.971747855661452,46.707294232348104,1.0,4.18217717611644,0.0,1.0,1.0,1.0,2.6388710621253577,2023-01-23T06:32:00.0
1.0,20.099999999999998,44.08119697531616,21.762149559723326,1.019862870886664,0.150515953380746,0.11643968817478154,11.005514285714286,0.7529072293311365,0.0,10.976018786612531,46.70572489053093,1.0,4.1851780087408885,0.0,1.0,1.0,1.0,2.638281458686109,2023-01-23T06:33:00.0
1.0,20.099999999999998,44.81986260845923,21.76468196445517,0.7936941005642482,0.15074527529123774,0.11661709243758256,11.005514285714286,0.5263317328354279,0.0,10.975045957594649,46.70572489053093,1.0,4.1851780087408885,0.0,1.0,1.0,1.0,2.638281458686109,2023-01-23T06:34:00.0
1.0,20.114285714285717,45.55846277202028,21.766452282123566,0.6615774991151692,0.14961194355055665,0.11574034288699057,9.38122857142857,0.39622521267762195,0.0,9.355043713461908,40.049064381499726,1.0,3.5333390580974866,0.0,0.8571428571428571,1.0,0.8571428571428571,2.2822971076394096,2023-01-23T06:35:00.0
1.0,20.12857142857143,39.045075736881586,21.767784986292643,0.5862843939286451,0.1484389837194447,0.11483293690172121,7.7598,0.3230124733074792,0.0,7.738143193714309,33.39154864532019,0.8571428571428571,2.884589511357628,0.0,0.7142857142857143,1.0,0.7142857142857143,1.9251574070107684,2023-01-23T06:36:00.0
1.0,20.12857142857143,32.33438577669297,21.768871439289747,0.5970901128798017,0.14853736747059734,0.11490904692892012,7.7598,0.3336436984802843,0.0,7.737455324928348,33.39154864532019,0.7142857142857143,2.884589511357628,0.0,0.7142857142857143,1.0,0.7142857142857143,1.9251574070107684,2023-01-23T06:37:00.0
1.0,20.12857142857143,32.85510211725496,21.769993650430596,0.6025502499312098,0.14863898930045677,0.11498766194556657,6.1598,0.33892359868518634,0.0,6.142135961565452,26.727618705528187,0.7142857142857143,2.2595817409636934,0.0,0.5714285714285714,1.0,0.5714285714285714,1.5594476680304628,2023-01-23T06:38:00.0
1.0,20.157142857142855,26.088965816311937,21.771133620524658,0.6252008125340984,0.14615493357803908,0.11306598741718335,6.163614285714286,0.365979891538876,0.0,6.145404196687915,26.726476977285166,0.5714285714285714,2.2609729614739007,0.0,0.5714285714285714,1.0,0.5714285714285714,1.5594220221577786,2023-01-23T06:39:00.0
1.0,20.157142857142855,26.50254007945034,21.77236459450523,0.7273638823771955,0.14626640442684974,0.11315222167065983,6.163614285714286,0.46794525627968575,0.0,6.144857987831557,26.726476977285166,0.5714285714285714,2.2609729614739007,0.0,0.5714285714285714,1.0,0.5714285714285714,1.5594220221577786,2023-01-23T06:40:00.0
1.0,20.17142857142857,26.916077583749452,21.77393852916156,0.8272286760349702,0.14511528922251068,0.11226171476799661,6.165042857142857,0.569851672044463,0.0,6.145740780353601,26.726049363711006,0.5714285714285714,2.262448822894936,0.0,0.5714285714285714,1.0,0.5714285714285714,1.5588331849050985,2023-01-23T06:41:00.0
1.0,20.185714285714283,27.32967449834203,21.775855226218663,0.9034249738205907,0.14399521286737388,0.11139521963180224,4.592185714285714,0.6480345413214145,0.0,4.577579088364696,20.053994766009854,0.5714285714285714,1.6660727271815838,0.0,0.42857142857142855,1.0,0.42857142857142855,1.182033249874341,2023-01-23T06:42:00.0
1.0,20.2,20.42415137740173,21.77803489148804,0.9814839160723482,0.1428989495986997,0.11054714638577902,3.0350428571428574,0.7280378200878698,0.0,3.0254660721231974,13.377236418992883,0.42857142857142855,1.0857357327132104,0.0,0.2857142857142857,1.0,0.2857142857142857,0.7987232391182381,2023-01-23T06:43:00.0
1.0,20.214285714285715,13.479854554612242,21.780483647920075,1.1293635606484058,0.14182705388025957,0.10971792396511423,3.0350428571428574,0.8778185828030322,0.0,3.025196802481127,13.377236418992883,0.2857142857142857,1.0857357327132104,0.0,0.2857142857142857,1.0,0.2857142857142857,0.7987232391182381,2023-01-23T06:44:00.0
1.0,20.22857142857143,13.683444668198117,21.783436192199353,1.4978822559800347,0.14080077867032653,0.10892399373551373,3.0388571428571427,1.2481574835741946,0.0,3.0287418098572094,13.376094690749865,0.2857142857142857,1.0871305636774842,0.0,0.2857142857142857,1.0,0.2857142857142857,0.7986950354119637,2023-01-23T06:45:00.0
1.0,20.22857142857143,13.887273354181584,21.787634371994077,1.8540490006102868,0.14118094484163826,0.10921809166631687,3.0388571428571427,1.6036499641023316,0.0,3.0284722609902355,13.376094690749865,0.2857142857142857,1.0871305636774842,0.0,0.2857142857142857,1.0,0.2857142857142857,0.7986950354119637,2023-01-23T06:46:00.0
1.0,20.25714285714286,14.091083900028051,21.793028251344815,2.165825904413805,0.13908210187195816,0.10759441912245586,1.5145714285714287,1.919149383419391,0.0,1.5093497701770013,6.689501231527094,0.2857142857142857,0.5388666862803225,0.0,0.14285714285714285,1.0,0.14285714285714285,0.4015229600336058,2023-01-23T06:47:00.0
1.0,20.25714285714286,7.025518217898634,21.799483313522924,2.4456819268380556,0.1396666400274966,0.10804661996248896,1.5145714285714287,2.19796866684807,0.0,1.5092159847835274,6.689501231527094,0.14285714285714285,0.5388666862803225,0.0,0.14285714285714285,1.0,0.14285714285714285,0.4015229600336058,2023-01-23T06:48:00.0
1.0,20.25714285714286,7.127085644360177,21.80687618482966,2.616030538956436,0.14033610148867864,0.10856451778018994,1.5145714285714287,2.367129919687567,0.0,1.5090822965542672,6.689501231527094,0.14285714285714285,0.5388666862803225,0.0,0.14285714285714285,1.0,0.14285714285714285,0.4015229600336058,2023-01-23T06:49:00.0
1.0,20.271428571428572,7.228644073852743,21.814838030294766,2.5024601628089207,0.1397634435476284,0.10812150751723111,0.0,2.2545752117440614,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,1.0,0.0,0.0,2023-01-23T06:50:00.0
1.0,20.285714285714285,0.0,21.822421297810447,2.104521604195248,0.13915650348036804,0.10765197647693128,0.0,1.857713124237949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2023-01-23T06:51:00.0
1.0,20.3,0.0,21.828669719027495,2.5136303109183236,0.13842868640653477,0.10708893454534915,0.0,2.2681126899664403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2023-01-23T06:52:00.0
1.0,20.314285714285713,0.0,21.83629851987394,2.685172294678949,0.13782586961004187,0.10662259328228983,0.0,2.440723831786617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2023-01-23T06:53:00.0
1.0,20.314285714285713,0.0,21.844507898586134,2.4231822088555117,0.13856926989932478,0.10719769044593849,0.0,2.177415248510248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2023-01-23T06:54:00.0
1.0,20.328571428571426,0.0,21.851831638435744,2.111770020245254,0.1379388283042627,0.10670997853837916,0.0,1.8671212134026123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2023-01-23T06:55:00.0
1.0,20.328571428571426,0.0,21.85811170377651,2.4736205102255164,0.1385075196211963,0.10714992020651547,0.0,2.227963070397805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2023-01-23T06:56:00.0
1.0,20.342857142857138,0.0,21.865605461310025,2.3281424764889986,0.1378924739775011,0.10667411866284805,0.0,2.0835758838486496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2023-01-23T06:57:00.0
1.0,20.37142857142857,0.0,21.872613572298807,2.403038770572311,0.13593980775380396,0.10516352898055992,0.0,2.1619354338379466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2023-01-23T06:58:00.0
1.0,20.37142857142857,0.0,21.879885245765728,2.3177502848260354,0.1365982941446013,0.10567293644395234,0.0,2.075479054237482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2023-01-23T06:59:00.0
1.0,20.37142857142857,0.0,21.886866123054492,2.6289791784879215,0.1372304474874854,0.10616197256584349,0.0,2.3855867584345924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2023-01-23T07:00:00.0
1.0,20.41428571428571,0.0,21.89489004812776,2.795421163610905,0.1340761254510665,0.10372177758269532,0.0,2.557623260577144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2023-01-23T07:01:00.0
1.0,20.41428571428571,0.0,21.903492618265254,2.785914385275195,0.1348551311898674,0.10432441925140197,-1.5011428571428573,1.0455919776910687,4.550663656267105,0.0,0.0,0.0,0.0,0.8598797925093598,0.14285714285714285,0.8571428571428571,0.0,0.2493941379480696,2023-01-23T07:02:00.0
1.0,20.428571428571427,0.0,21.907009468640346,2.8849188154677887,0.1338799567184404,0.10357002073869592,-1.5011428571428573,1.1463259808677952,4.550663656267105,0.0,0.0,0.0,0.0,0.8598797925093598,0.14285714285714285,0.8571428571428571,0.0,0.2493941379480696,2023-01-23T07:03:00.0
1.0,20.442857142857147,0.0,21.910865138004493,3.042370572543824,0.1329354640005683,0.10283935774196903,-1.4990857142857144,1.3075100365155718,4.551279419813903,0.0,0.0,0.0,0.0,0.8618568189023039,0.14285714285714285,0.8571428571428571,0.0,0.24848106709136794,2023-01-23T07:04:00.0
1.0,20.442857142857147,0.0,21.915262950210842,2.8503426384401678,0.1333337078849141,0.10314744065722944,-1.4990857142857144,1.11477577561231,4.551279419813903,0.0,0.0,0.0,0.0,0.8618568189023039,0.14285714285714285,0.8571428571428571,0.0,0.24848106709136794,2023-01-23T07:05:00.0
1.0,20.442857142857147,0.0,21.919012500406563,2.881486923582149,0.13367324840288797,0.10341011043506733,-1.4990857142857144,1.1453178504584802,4.551279419813903,0.0,0.0,0.0,0.0,0.8618568189023039,0.14285714285714285,0.8571428571428571,0.0,0.24848106709136794,2023-01-23T07:06:00.0
1.0,20.45714285714286,0.0,21.92286477892239,2.823781451112766,0.13272844862674554,0.10267920989694737,-1.4990857142857144,1.0892880783033587,4.551279419813903,0.0,0.0,0.0,0.0,0.8618568189023039,0.14285714285714285,0.8571428571428571,0.0,0.24848106709136794,2023-01-23T07:07:00.0
1.0,20.45714285714286,0.0,21.92652860120536,2.556114687261307,0.13306022605357976,0.10293587411928587,-1.4990857142857144,0.821032872802727,4.551279419813903,0.0,0.0,0.0,0.0,0.8618568189023039,0.14285714285714285,0.8571428571428571,0.0,0.24848106709136794,2023-01-23T07:08:00.0
1.0,20.5,0.0,21.929290146653564,2.2775222281231167,0.12942936923021356,0.1001270300942902,-1.4970285714285716,0.5509372573700413,4.551895183360701,0.0,0.0,0.0,0.0,0.8638383908531184,0.14285714285714285,0.8571428571428571,0.0,0.2475708729251876,2023-01-23T07:09:00.0
1.0,20.5,0.0,21.93114322504511,1.8824367384058516,0.12959717474395985,0.10025684504915547,-1.4970285714285716,0.15555414718416458,4.551895183360701,0.0,0.0,0.0,0.0,0.8638383908531184,0.14285714285714285,0.8571428571428571,0.0,0.2475708729251876,2023-01-23T07:10:00.0
1.0,20.5,0.0,21.931666431680718,1.44897143772462,0.12964455372084766,0.10029349759774543,-1.4970285714285716,-0.2779951850225442,4.551895183360701,0.0,0.0,0.0,0.0,0.8638383908531184,0.14285714285714285,0.8571428571428571,0.0,0.2475708729251876,2023-01-23T07:11:00.0
1.0,20.514285714285716,0.0,21.93073139440846,1.1324856252552666,0.12826623856351516,0.09922722798630836,-1.4970285714285716,-0.5920364127231287,4.551895183360701,0.0,0.0,0.0,0.0,0.8638383908531184,0.14285714285714285,0.8571428571428571,0.0,0.2475708729251876,2023-01-23T07:12:00.0
1.0,20.514285714285716,0.0,21.928740078938777,1.0654726216269714,0.12808591499115823,0.09908772901583918,-1.4970285714285716,-0.6587295938085974,4.551895183360701,0.0,0.0,0.0,0.0,0.8638383908531184,0.14285714285714285,0.8571428571428571,0.0,0.2475708729251876,2023-01-23T07:13:00.0
1.0,20.528571428571432,0.0,21.926524440842375,1.038307385636428,0.1265916350261956,0.09793174860806182,-1.4970285714285716,-0.6832445694264011,4.551895183360701,0.0,0.0,0.0,0.0,0.8638383908531184,0.14285714285714285,0.8571428571428571,0.0,0.2475708729251876,2023-01-23T07:14:00.0
1.0,20.58571428571429,0.0,21.92422634658426,0.970415621195655,0.12120895967208048,0.09376769140547547,-1.4949714285714286,-0.7395324584533298,4.552510946907499,0.0,0.0,0.0,0.0,0.8658245188129013,0.14285714285714285,0.8571428571428571,0.0,0.24666354705638213,2023-01-23T07:15:00.0
1.0,20.58571428571429,0.0,21.921738927916756,0.9094352425197485,0.12098371147464484,0.09359343858188944,-1.4949714285714286,-0.8001133361082141,4.552510946907499,0.0,0.0,0.0,0.0,0.8658245188129013,0.14285714285714285,0.8571428571428571,0.0,0.24666354705638213,2023-01-23T07:16:00.0
1.0,20.58571428571429,0.0,21.919047745365397,0.8680674934717195,0.12074001143870647,0.09340491134902486,-1.4949714285714286,-0.8410488578874402,4.552510946907499,0.0,0.0,0.0,0.0,0.8658245188129013,0.14285714285714285,0.8571428571428571,0.0,0.24666354705638213,2023-01-23T07:17:00.0
1.0,20.614285714285717,0.0,21.916218876117703,0.8046126141968334,0.11789655746969564,0.09120520503182515,-1.4949714285714286,-0.8994605768761162,4.552510946907499,0.0,0.0,0.0,0.0,0.8658245188129013,0.14285714285714285,0.8571428571428571,0.0,0.24666354705638213,2023-01-23T07:18:00.0
1.0,20.614285714285717,0.0,21.91319353895497,0.8082674451174159,0.11762259806292451,0.09099326903978923,-1.4949714285714286,-0.8953198505567265,4.552510946907499,0.0,0.0,0.0,0.0,0.8658245188129013,0.14285714285714285,0.8571428571428571,0.0,0.24666354705638213,2023-01-23T07:19:00.0
1.0,20.628571428571426,0.0,21.91018212913218,0.7679212878717466,0.11605625698927864,0.08978154189662509,-1.492914285714286,-0.9308307967284433,4.553126710454296,0.0,0.0,0.0,0.0,0.8678152132567795,0.14285714285714285,0.8571428571428571,0.0,0.24575908111517428,2023-01-23T07:20:00.0
1.0,20.642857142857142,0.0,21.907051278182227,0.8433417774647809,0.11447909992436292,0.08856144746333341,-1.492914285714286,-0.8526130556372014,4.553126710454296,0.0,0.0,0.0,0.0,0.8678152132567795,0.14285714285714285,0.8571428571428571,0.0,0.24575908111517428,2023-01-23T07:21:00.0
1.0,20.642857142857142,0.0,21.90418351273595,1.0887199446556035,0.11421940942437578,0.088360549949407,-1.492914285714286,-0.6067743004324653,4.553126710454296,0.0,0.0,0.0,0.0,0.8678152132567795,0.14285714285714285,0.8571428571428571,0.0,0.24575908111517428,2023-01-23T07:22:00.0
1.0,20.642857142857142,0.0,21.90214262635618,1.3079572725734985,0.11403459695825553,0.08821757835441986,-1.492914285714286,-0.3872091884534627,4.553126710454296,0.0,0.0,0.0,0.0,0.8678152132567795,0.14285714285714285,0.8571428571428571,0.0,0.24575908111517428,2023-01-23T07:23:00.0
1.0,20.657142857142855,0.0,21.900840247599742,1.5354828712046615,0.11262301719282324,0.08712557512134736,-1.492914285714286,-0.15718000682379513,4.553126710454296,0.0,0.0,0.0,0.0,0.8678152132567795,0.14285714285714285,0.8571428571428571,0.0,0.24575908111517428,2023-01-23T07:24:00.0
1.0,20.657142857142855,0.0,21.9003115723825,1.610637713562418,0.11257514300852577,0.08708853947850674,-1.492914285714286,-0.08194025463890052,4.553126710454296,0.0,0.0,0.0,0.0,0.8678152132567795,0.14285714285714285,0.8571428571428571,0.0,0.24575908111517428,2023-01-23T07:25:00.0
1.0,20.699999999999996,0.0,21.900035966198242,1.680240596747959,0.10866925691908184,0.0840669318144301,-1.490857142857143,-0.0033527348426961113,4.553742474001095,0.0,0.0,0.0,0.0,0.8698104846839637,0.14285714285714285,0.8571428571428571,0.0,0.2448574667550927,2023-01-23T07:26:00.0
1.0,20.699999999999996,0.0,21.900024689268964,1.7466444318070165,0.10866823573675077,0.08406614182407006,-1.490857142857143,0.06305291138905218,4.553742474001095,0.0,0.0,0.0,0.0,0.8698104846839637,0.14285714285714285,0.8571428571428571,0.0,0.2448574667550927,2023-01-23T07:27:00.0
1.0,20.699999999999996,0.0,21.90023676784244,1.867998938497804,0.10868744051197206,0.08408099870792858,-1.490857142857143,0.18437335642075997,4.553742474001095,0.0,0.0,0.0,0.0,0.8698104846839637,0.14285714285714285,0.8571428571428571,0.0,0.2448574667550927,2023-01-23T07:28:00.0
1.0,20.714285714285715,0.0,21.900856907936777,1.8278720882096595,0.10744995444107196,0.08312367498921457,-1.490857142857143,0.14644131592222992,4.553742474001095,0.0,0.0,0.0,0.0,0.8698104846839637,0.14285714285714285,0.8571428571428571,0.0,0.2448574667550927,2023-01-23T07:29:00.0
1.0,20.74285714285714,0.0,21.901349463549113,1.7909197876701413,0.10490727210026164,0.08115664669592436,-1.490857142857143,0.11399872601681191,4.553742474001095,0.0,0.0,0.0,0.0,0.8698104846839637,0.14285714285714285,0.8571428571428571,0.0,0.2448574667550927,2023-01-23T07:30:00.0
1.0,20.74285714285714,0.0,21.90173289845576,1.7646431199398003,0.10494199404823264,0.08118350772097689,-1.490857142857143,0.08766047531344738,4.553742474001095,0.0,0.0,0.0,0.0,0.8698104846839637,0.14285714285714285,0.8571428571428571,0.0,0.2448574667550927,2023-01-23T07:31:00.0
1.0,20.771428571428576,0.0,21.902027744611875,1.7519431979013003,0.10238140812761379,0.07920262915332509,-1.4888000000000001,0.08155916062036137,4.554358237547893,0.0,0.0,0.0,0.0,0.8718103436178055,0.14285714285714285,0.8571428571428571,0.0,0.2439586956529091,2023-01-23T07:32:00.0
1.0,20.771428571428576,0.0,21.902302068985758,1.8416284533877523,0.10240624957129096,0.07922184658437219,-1.4888000000000001,0.17120035723208898,4.554358237547893,0.0,0.0,0.0,0.0,0.8718103436178055,0.14285714285714285,0.8571428571428571,0.0,0.2439586956529091,2023-01-23T07:33:00.0
1.0,20.771428571428576,0.0,21.902877901675176,2.064064579798862,0.10245839410048115,0.07926218578153067,-1.4888000000000001,0.3935439999168497,4.554358237547893,0.0,0.0,0.0,0.0,0.8718103436178055,0.14285714285714285,0.8571428571428571,0.0,0.2439586956529091,2023-01-23T07:34:00.0
1.0,20.78571428571429,0.0,21.904201587580623,2.300473806195125,0.10128461762050632,0.07835414803373508,-1.4888000000000001,0.6320350405408836,4.554358237547893,0.0,0.0,0.0,0.0,0.8718103436178055,0.14285714285714285,0.8571428571428571,0.0,0.2439586956529091,2023-01-23T07:35:00.0
1.0,20.800000000000004,0.0,21.906327438502224,2.4664137891401317,0.10018348119356901,0.07750230489478131,-1.4888000000000001,0.7999280030517816,4.554358237547893,0.0,0.0,0.0,0.0,0.8718103436178055,0.14285714285714285,0.8571428571428571,0.0,0.2439586956529091,2023-01-23T07:36:00.0
1.0,20.814285714285717,0.0,21.90901799768554,2.6039493558793754,0.09913348192327101,0.07669002164592217,-1.4867428571428574,0.9413829951673246,4.554974001094691,0.0,0.0,0.0,0.0,0.8738148006058506,0.14285714285714285,0.8571428571428571,0.0,0.2430627595085757,2023-01-23T07:37:00.0
1.0,20.82857142857143,0.0,21.912184340972683,2.7420648827110594,0.09812656728249548,0.07591106882293507,-1.4867428571428574,1.0812843894627715,4.554974001094691,0.0,0.0,0.0,0.0,0.8738148006058506,0.14285714285714285,0.8571428571428571,0.0,0.2430627595085757,2023-01-23T07:38:00.0
1.0,20.82857142857143,0.0,21.915821242834777,2.8842088646747106,0.09845590693061765,0.07616584717080846,-1.4867428571428574,1.222844253430427,4.554974001094691,0.0,0.0,0.0,0.0,0.8738148006058506,0.14285714285714285,0.8571428571428571,0.0,0.2430627595085757,2023-01-23T07:39:00.0
1.0,20.842857142857145,0.0,21.91993428153736,3.0393896920209857,0.09753472029318676,0.07545321384255324,-1.4867428571428574,1.3796589007423883,4.554974001094691,0.0,0.0,0.0,0.0,0.8738148006058506,0.14285714285714285,0.8571428571428571,0.0,0.2430627595085757,2023-01-23T07:40:00.0
1.0,20.857142857142858,0.0,21.92457476656985,3.2165313615906093,0.09666129655816105,0.07477753006906261,-1.4867428571428574,1.5583496778205286,4.554974001094691,0.0,0.0,0.0,0.0,0.8738148006058506,0.14285714285714285,0.8571428571428571,0.0,0.2430627595085757,2023-01-23T07:41:00.0
1.0,20.87142857142857,0.0,21.929816278331497,3.1100004146118456,0.09584229879859475,0.07414395042785,-1.4846857142857144,1.4553284510996864,4.555589764641488,0.0,0.0,0.0,0.0,0.875823866219896,0.14285714285714285,0.8571428571428571,0.0,0.24216965004516258,2023-01-23T07:42:00.0
1.0,20.885714285714283,0.0,21.93471127802385,3.0546275392360838,0.09499192263859284,0.07348609634210126,-1.4846857142857144,1.4014638059696753,4.555589764641488,0.0,0.0,0.0,0.0,0.875823866219896,0.14285714285714285,0.8571428571428571,0.0,0.24216965004516258,2023-01-23T07:43:00.0
1.0,20.885714285714283,0.0,21.93942510389174,2.927456441417202,0.09541878314005925,0.07381631717629518,-1.4846857142857144,1.2735356268151332,4.555589764641488,0.0,0.0,0.0,0.0,0.875823866219896,0.14285714285714285,0.8571428571428571,0.0,0.24216965004516258,2023-01-23T07:44:00.0
1.0,20.900000000000002,0.0,21.94370864311393,2.633530558598065,0.09451303617718208,0.07311562803634807,-1.4846857142857144,0.9812161800988207,4.555589764641488,0.0,0.0,0.0,0.0,0.875823866219896,0.14285714285714285,0.8571428571428571,0.0,0.24216965004516258,2023-01-23T07:45:00.0
1.0,20.900000000000002,0.0,21.94700896538557,2.3168930628581923,0.09481189686049037,0.07334682774634883,-1.4846857142857144,0.6640486239656387,4.555589764641488,0.0,0.0,0.0,0.0,0.875823866219896,0.14285714285714285,0.8571428571428571,0.0,0.24216965004516258,2023-01-23T07:46:00.0
1.0,20.914285714285715,0.0,21.949242494048853,1.9939654806586604,0.09372051119145089,0.07250252782911736,-1.4846857142857144,0.343056727352378,4.555589764641488,0.0,0.0,0.0,0.0,0.875823866219896,0.14285714285714285,0.8571428571428571,0.0,0.24216965004516258,2023-01-23T07:47:00.0
1.0,20.928571428571427,0.0,21.950396365928135,2.0811964030438874,0.09253135720233681,0.07158259398440403,-1.4826285714285716,0.4344538804285752,4.556205528188287,0.0,0.0,0.0,0.0,0.8778375510560453,0.14285714285714285,0.8571428571428571,0.0,0.24127935900879513,2023-01-23T07:48:00.0
1.0,20.942857142857143,0.0,21.951857652285476,2.193906805487692,0.0913700411312828,0.07068419565420292,-1.4826285714285716,0.5492239972736349,4.556205528188287,0.0,0.0,0.0,0.0,0.8778375510560453,0.14285714285714285,0.8571428571428571,0.0,0.24127935900879513,2023-01-23T07:49:00.0
1.0,20.942857142857143,0.0,21.95370496812381,2.1473151132296247,0.09153732481702273,0.07081360692102733,-1.4826285714285716,0.5023356100630031,4.556205528188287,0.0,0.0,0.0,0.0,0.8778375510560453,0.14285714285714285,0.8571428571428571,0.0,0.24127935900879513,2023-01-23T07:50:00.0
